User_ID,Age,Gender,City,Current_Service_Provider,Monthly_Bill_Amount,Network_Quality_Rating,Customer_Service_Rating,Internet_Speed_Rating,Loyalty_Duration_Years,Is_Satisfied,Will_Change_Service
3778,54,Male,Chennai,Airtel,162,3,1,3,8,1,1
3779,58,Female,Delhi,Vodafone Idea,555,2,3,2,1,1,1
3780,35,Male,Kolkata,Airtel,499,5,4,4,2,0,1
3781,58,Female,Hyderabad,Airtel,355,4,4,4,4,1,0
3782,44,Female,Chennai,Vodafone Idea,1185,1,2,2,6,1,1
3783,42,Female,Mumbai,Jio,545,2,4,2,4,0,1
3784,46,Female,Chennai,BSNL,962,2,3,2,3,0,1
3785,22,Male,Mumbai,BSNL,270,2,1,5,7,0,1
3786,58,Male,Bangalore,Airtel,1889,5,1,5,8,0,1
3787,23,Male,Chennai,BSNL,1712,3,3,1,10,0,1
3788,43,Male,Kolkata,Airtel,240,3,2,4,10,1,1
3789,50,Male,Mumbai,Jio,1509,4,4,4,6,1,1
3790,65,Female,Mumbai,BSNL,511,3,5,1,2,0,1
3791,35,Female,Chennai,Airtel,590,3,4,3,4,1,0
3792,62,Male,Mumbai,Vodafone Idea,1790,2,3,1,3,0,1
3793,41,Female,Mumbai,Vodafone Idea,1419,2,3,1,0,1,1
3794,47,Male,Chennai,Jio,1167,3,2,1,10,0,1
3795,49,Female,Chennai,Jio,1980,2,1,1,1,1,1
3796,38,Female,Hyderabad,Vodafone Idea,1330,5,2,1,4,0,1
3797,55,Female,Kolkata,BSNL,473,4,4,2,10,0,1
3798,18,Male,Chennai,Jio,974,3,1,5,6,1,1
3799,64,Female,Delhi,Jio,176,3,4,1,0,1,1
3800,23,Male,Kolkata,Vodafone Idea,1150,5,5,3,6,1,0
3801,64,Female,Chennai,BSNL,1071,4,3,3,6,1,0
3802,47,Male,Bangalore,BSNL,1136,4,3,5,9,0,1
3803,58,Male,Chennai,Airtel,1195,1,5,1,6,0,1
3804,60,Female,Chennai,Vodafone Idea,1921,2,2,3,1,1,1
3805,62,Male,Hyderabad,BSNL,458,3,2,3,0,1,1
3806,40,Male,Bangalore,BSNL,1763,5,1,2,6,0,1
3807,22,Male,Kolkata,BSNL,1971,5,5,2,9,1,1
3808,52,Female,Hyderabad,Vodafone Idea,1240,4,3,4,10,1,0
3809,43,Female,Hyderabad,Vodafone Idea,239,4,5,3,6,1,0
3810,31,Female,Mumbai,Jio,822,2,4,4,3,0,1
3811,45,Male,Delhi,Jio,1726,3,2,5,7,0,1
3812,31,Male,Bangalore,BSNL,456,2,2,2,4,1,1
3813,49,Male,Kolkata,Vodafone Idea,1082,1,5,1,9,1,1
3814,35,Female,Mumbai,Vodafone Idea,1212,5,2,3,1,0,1
3815,38,Male,Bangalore,Vodafone Idea,1073,3,4,5,2,0,1
3816,36,Male,Bangalore,Vodafone Idea,502,2,5,5,1,1,1
3817,39,Female,Mumbai,BSNL,119,4,1,1,8,0,1
3818,53,Female,Hyderabad,Vodafone Idea,684,4,4,1,7,0,1
3819,54,Male,Kolkata,Vodafone Idea,1794,4,1,1,9,0,1
3820,26,Male,Chennai,Vodafone Idea,1236,2,1,5,10,0,1
3821,54,Female,Hyderabad,Jio,990,3,3,4,0,0,1
3822,49,Female,Hyderabad,Jio,476,5,3,1,6,1,1
3823,39,Male,Chennai,Vodafone Idea,747,5,4,4,5,0,1
3824,61,Male,Mumbai,Airtel,1501,3,5,3,0,0,1
3825,21,Male,Chennai,Airtel,228,2,2,4,6,0,1
3826,20,Female,Hyderabad,BSNL,741,5,2,5,1,0,1
3827,24,Female,Bangalore,Vodafone Idea,471,4,2,1,4,1,1
3828,58,Female,Bangalore,Airtel,350,2,4,3,7,0,1
3829,47,Female,Hyderabad,Jio,1011,3,4,5,1,0,1
3830,19,Female,Chennai,Airtel,1516,4,1,5,5,0,1
3831,25,Male,Delhi,Airtel,726,1,3,1,9,1,1
3832,28,Female,Bangalore,Airtel,936,3,5,3,0,0,1
3833,46,Male,Mumbai,Jio,769,2,3,4,1,1,1
3834,47,Male,Chennai,Vodafone Idea,1803,4,5,2,1,1,1
3835,18,Male,Mumbai,Vodafone Idea,1453,4,1,5,2,0,1
3836,45,Female,Kolkata,Jio,535,3,5,1,5,0,1
3837,30,Male,Chennai,Jio,1997,3,4,4,0,0,1
3838,62,Female,Delhi,Airtel,770,5,1,4,2,1,1
3839,26,Male,Delhi,Jio,1592,1,1,5,3,0,1
3840,59,Male,Bangalore,Jio,563,3,3,5,1,0,1
3841,37,Female,Hyderabad,Airtel,1088,4,1,4,6,0,1
3842,28,Female,Hyderabad,Vodafone Idea,1763,4,1,4,0,1,1
3843,35,Male,Mumbai,Vodafone Idea,1750,2,5,2,0,0,1
3844,23,Female,Kolkata,Airtel,1706,3,4,4,4,0,1
3845,59,Female,Mumbai,Jio,1148,2,4,4,0,0,1
3846,41,Female,Kolkata,Airtel,202,5,5,2,2,1,1
3847,34,Female,Bangalore,Vodafone Idea,307,1,4,1,7,1,1
3848,23,Female,Chennai,Vodafone Idea,1148,5,2,5,2,0,1
3849,41,Male,Chennai,BSNL,1256,4,1,4,8,0,1
3850,60,Female,Bangalore,Airtel,1868,4,5,1,9,1,1
3851,59,Female,Kolkata,Jio,319,3,2,1,8,1,1
3852,28,Male,Hyderabad,BSNL,829,1,3,2,6,0,1
3853,21,Female,Bangalore,Jio,970,3,1,2,8,1,1
3854,43,Female,Delhi,Airtel,1504,4,5,4,3,0,1
3855,58,Male,Chennai,Vodafone Idea,1079,3,2,2,10,1,1
3856,37,Male,Hyderabad,Vodafone Idea,485,2,1,4,2,0,1
3857,64,Male,Delhi,Vodafone Idea,699,2,1,3,1,1,1
3858,62,Female,Hyderabad,BSNL,671,4,5,2,2,1,1
3859,32,Male,Chennai,BSNL,1880,5,2,2,0,0,1
3860,45,Male,Delhi,BSNL,881,3,5,1,8,0,1
3861,59,Male,Mumbai,Jio,1116,2,3,3,6,0,1
3862,23,Female,Kolkata,BSNL,279,3,2,5,1,0,1
3863,63,Female,Kolkata,Jio,1605,4,2,4,4,1,1
3864,24,Female,Chennai,BSNL,1081,3,2,5,9,1,1
3865,18,Male,Chennai,BSNL,1006,4,2,5,8,0,1
3866,31,Male,Hyderabad,BSNL,1620,4,5,4,4,0,1
3867,48,Male,Delhi,Vodafone Idea,875,3,4,2,2,0,1
3868,22,Female,Mumbai,BSNL,432,2,1,3,5,0,1
3869,26,Male,Chennai,Jio,1313,3,3,3,0,1,0
3870,55,Female,Chennai,Airtel,1756,2,5,5,7,0,1
3871,32,Female,Mumbai,Jio,914,5,2,4,9,0,1
3872,51,Female,Kolkata,Vodafone Idea,1305,5,4,1,6,0,1
3873,61,Female,Bangalore,Jio,233,4,5,3,6,1,0
3874,46,Male,Mumbai,Vodafone Idea,735,2,3,3,9,0,1
3875,18,Male,Delhi,Vodafone Idea,559,5,5,4,9,0,1
3876,18,Male,Kolkata,Jio,529,5,2,5,10,1,1
3877,62,Female,Bangalore,Airtel,1766,3,5,2,7,0,1
3878,39,Female,Kolkata,Jio,911,2,1,2,8,1,1
3879,25,Male,Bangalore,Jio,379,2,3,4,4,0,1
3880,45,Female,Bangalore,Airtel,1303,3,5,4,2,0,1
3881,62,Male,Hyderabad,Jio,1338,2,3,1,0,1,1
3882,26,Male,Kolkata,Jio,1278,4,3,1,0,1,1
3883,48,Male,Hyderabad,Airtel,626,4,1,1,10,0,1
3884,22,Female,Kolkata,Jio,1919,5,1,3,1,1,1
3885,32,Female,Kolkata,Jio,870,2,4,3,4,1,1
3886,42,Male,Mumbai,Jio,1388,3,2,5,1,0,1
3887,23,Male,Chennai,Airtel,1725,1,5,1,4,1,1
3888,64,Female,Hyderabad,Vodafone Idea,980,3,4,4,4,1,0
3889,24,Male,Chennai,Airtel,636,4,1,4,2,0,1
3890,24,Male,Bangalore,Airtel,1955,1,3,2,4,0,1
3891,38,Female,Chennai,BSNL,799,2,5,2,6,1,1
3892,41,Female,Kolkata,Airtel,207,4,2,4,0,0,1
3893,37,Male,Hyderabad,Airtel,1348,4,1,1,10,0,1
3894,26,Female,Kolkata,Jio,1303,2,4,5,7,0,1
3895,42,Female,Chennai,BSNL,1277,5,3,4,3,1,0
3896,26,Male,Delhi,Vodafone Idea,1299,2,4,5,7,0,1
3897,59,Male,Mumbai,BSNL,1718,3,3,3,2,1,1
3898,61,Male,Bangalore,Jio,159,3,1,4,3,0,1
3899,27,Female,Delhi,Jio,1512,2,3,5,8,1,1
3900,22,Male,Kolkata,BSNL,175,3,2,5,6,0,1
3901,51,Female,Kolkata,Vodafone Idea,329,4,3,5,1,1,0
3902,54,Female,Chennai,Airtel,198,5,5,5,5,0,1
3903,18,Male,Bangalore,Jio,1190,3,4,4,9,1,0
3904,57,Male,Kolkata,BSNL,1319,5,2,1,5,1,1
3905,59,Male,Bangalore,BSNL,1234,4,5,1,2,0,1
3906,28,Male,Delhi,Airtel,796,2,4,5,8,0,1
3907,46,Male,Mumbai,BSNL,1082,5,2,3,5,1,1
3908,40,Male,Bangalore,Jio,566,1,4,5,9,0,1
3909,64,Male,Mumbai,Jio,1282,4,2,4,9,1,1
3910,31,Female,Chennai,Vodafone Idea,134,1,3,2,4,1,1
3911,58,Male,Bangalore,BSNL,1188,4,5,3,7,0,1
3912,65,Female,Hyderabad,BSNL,1955,5,1,5,5,1,1
3913,27,Male,Bangalore,Vodafone Idea,579,2,5,4,10,0,1
3914,44,Male,Mumbai,Vodafone Idea,1805,3,5,4,7,1,1
3915,57,Female,Bangalore,Vodafone Idea,1500,5,2,5,6,0,1
3916,61,Female,Mumbai,Vodafone Idea,1551,4,1,3,3,0,1
3917,46,Male,Mumbai,BSNL,797,5,2,2,7,0,1
3918,31,Female,Hyderabad,Jio,435,2,3,2,9,1,1
3919,23,Male,Chennai,BSNL,294,5,5,4,8,1,0
3920,24,Female,Delhi,Jio,1542,5,4,3,2,0,1
3921,26,Female,Delhi,Airtel,274,5,4,3,9,0,1
3922,25,Female,Chennai,Vodafone Idea,1206,1,2,4,3,0,1
3923,55,Female,Mumbai,Jio,1317,4,4,1,0,1,1
3924,64,Male,Chennai,Airtel,938,1,4,2,5,1,1
3925,42,Female,Kolkata,BSNL,1458,3,4,4,5,0,1
3926,40,Female,Kolkata,BSNL,1169,2,2,2,7,0,1
3927,45,Female,Mumbai,Jio,694,5,3,2,7,1,1
3928,38,Male,Kolkata,Airtel,1952,1,3,4,9,0,1
3929,26,Male,Delhi,BSNL,688,1,2,4,7,1,1
3930,33,Male,Hyderabad,Airtel,448,4,3,4,10,0,1
3931,35,Female,Mumbai,Jio,1432,5,2,4,9,1,1
3932,59,Female,Mumbai,BSNL,703,2,3,3,10,1,1
3933,23,Female,Mumbai,Airtel,898,4,3,5,8,0,1
3934,33,Female,Chennai,BSNL,667,1,5,4,3,0,1
3935,53,Male,Chennai,Jio,1607,1,4,3,6,1,1
3936,56,Female,Delhi,Airtel,1153,2,5,3,7,1,1
3937,56,Male,Mumbai,BSNL,1690,1,4,5,6,0,1
3938,64,Female,Mumbai,Jio,1158,4,2,4,0,0,1
3939,56,Male,Mumbai,Jio,709,2,5,4,7,1,1
3940,36,Male,Kolkata,BSNL,1368,4,4,4,4,1,0
3941,62,Male,Delhi,Jio,1638,2,3,5,10,1,1
3942,19,Female,Hyderabad,Jio,1945,4,4,3,1,0,1
3943,60,Male,Mumbai,Airtel,1819,1,1,5,0,0,1
3944,37,Male,Mumbai,Vodafone Idea,1472,4,3,3,5,0,1
3945,31,Male,Hyderabad,Jio,1359,2,4,4,9,1,1
3946,51,Male,Bangalore,Jio,1583,1,3,1,3,0,1
3947,56,Female,Chennai,Jio,1037,1,2,3,9,0,1
3948,50,Female,Delhi,Jio,1293,3,5,3,4,0,1
3949,30,Male,Kolkata,BSNL,859,5,1,2,10,0,1
3950,65,Male,Mumbai,Jio,997,5,2,3,8,0,1
3951,43,Male,Chennai,Airtel,449,4,5,4,1,1,0
3952,36,Female,Delhi,BSNL,1249,4,5,3,5,0,1
3953,59,Female,Kolkata,Vodafone Idea,1965,5,1,3,0,0,1
3954,21,Male,Bangalore,Airtel,1895,1,2,1,4,0,1
3955,33,Female,Hyderabad,Vodafone Idea,859,5,3,2,3,1,1
3956,49,Female,Kolkata,Jio,1787,2,5,3,9,0,1
3957,42,Male,Hyderabad,Jio,1687,4,1,1,0,0,1
3958,25,Male,Mumbai,Jio,1922,3,3,3,3,0,1
3959,33,Female,Kolkata,Jio,1104,5,2,2,5,1,1
3960,49,Male,Hyderabad,Vodafone Idea,772,2,3,4,6,1,1
3961,58,Female,Kolkata,Vodafone Idea,1400,1,4,4,0,1,1
3962,56,Male,Kolkata,Jio,1554,2,5,2,2,1,1
3963,22,Female,Hyderabad,Jio,1269,1,4,5,8,1,1
3964,51,Male,Mumbai,Vodafone Idea,813,3,1,1,5,0,1
3965,18,Male,Delhi,Vodafone Idea,1644,4,1,5,8,1,1
3966,41,Female,Kolkata,Vodafone Idea,1164,2,1,3,10,0,1
3967,38,Male,Mumbai,BSNL,358,5,5,5,6,1,0
3968,26,Female,Chennai,Airtel,1161,3,3,5,9,1,0
3969,42,Male,Mumbai,BSNL,1619,4,1,4,10,1,1
3970,54,Male,Kolkata,BSNL,327,4,5,3,6,1,0
3971,44,Male,Chennai,BSNL,1825,2,1,2,6,0,1
3972,41,Male,Chennai,Jio,1313,3,4,5,0,1,0
3973,52,Female,Hyderabad,Jio,205,3,3,3,9,0,1
3974,61,Female,Hyderabad,BSNL,466,2,4,3,6,1,1
3975,29,Male,Kolkata,Vodafone Idea,393,5,2,1,3,0,1
3976,48,Male,Bangalore,Jio,246,2,4,2,5,0,1
3977,22,Male,Kolkata,Airtel,1003,4,4,4,4,1,0
3978,19,Female,Bangalore,Vodafone Idea,1626,3,2,3,10,1,1
3979,55,Male,Delhi,Vodafone Idea,1295,3,3,3,7,0,1
3980,22,Female,Chennai,Vodafone Idea,1047,4,2,5,6,0,1
3981,18,Female,Kolkata,BSNL,1597,2,4,1,0,0,1
3982,34,Male,Hyderabad,Airtel,1203,2,4,4,7,1,1
3983,31,Male,Hyderabad,Jio,1347,5,2,5,5,1,1
3984,20,Male,Bangalore,BSNL,1452,1,2,1,1,1,1
3985,21,Male,Delhi,BSNL,1937,4,3,3,2,1,1
3986,43,Female,Mumbai,Airtel,1456,2,3,2,1,0,1
3987,50,Female,Bangalore,Jio,1832,5,5,5,0,0,1
3988,36,Female,Mumbai,Jio,1392,5,2,2,1,0,1
3989,58,Male,Mumbai,BSNL,1817,3,1,2,8,0,1
3990,63,Female,Chennai,Airtel,251,1,2,5,4,0,1
3991,50,Male,Chennai,Jio,1779,2,4,3,2,1,1
3992,44,Male,Chennai,Airtel,381,4,5,4,6,1,0
3993,45,Female,Bangalore,Vodafone Idea,712,5,2,5,2,1,1
3994,62,Female,Delhi,Jio,1183,3,1,2,10,1,1
3995,43,Female,Bangalore,BSNL,1206,5,5,2,2,0,1
3996,23,Female,Bangalore,BSNL,484,1,1,5,6,0,1
3997,58,Male,Kolkata,Airtel,1409,1,3,1,4,1,1
3998,52,Female,Delhi,Jio,1346,2,1,2,10,1,1
3999,52,Male,Hyderabad,BSNL,1958,4,1,4,4,1,1
4000,57,Female,Mumbai,Vodafone Idea,1861,4,3,5,1,0,1
4001,27,Female,Mumbai,Jio,1025,3,2,4,8,1,1
4002,35,Male,Kolkata,Jio,1940,5,4,3,0,1,1
4003,23,Male,Mumbai,Jio,267,4,2,5,2,1,1
4004,37,Male,Delhi,Jio,1046,1,1,1,4,1,1
4005,23,Male,Mumbai,Airtel,129,5,1,3,5,0,1
4006,50,Male,Chennai,Airtel,1996,4,4,1,9,0,1
4007,31,Male,Kolkata,Jio,772,4,2,4,4,1,1
4008,27,Male,Delhi,Vodafone Idea,1637,1,2,2,0,1,1
4009,52,Female,Chennai,BSNL,1289,4,4,4,8,0,1
4010,38,Female,Kolkata,Airtel,1183,5,3,2,5,1,1
4011,43,Female,Hyderabad,Jio,712,2,1,1,9,1,1
4012,55,Female,Mumbai,Jio,1975,2,3,3,10,0,1
4013,58,Female,Kolkata,Airtel,637,3,4,1,3,1,1
4014,59,Male,Mumbai,Airtel,1995,2,3,3,5,0,1
4015,61,Male,Chennai,Vodafone Idea,773,5,4,1,6,1,1
4016,59,Male,Chennai,BSNL,1760,1,5,4,5,1,1
4017,22,Male,Kolkata,BSNL,302,1,1,2,3,0,1
4018,37,Male,Hyderabad,BSNL,1717,1,1,2,5,0,1
4019,62,Male,Kolkata,Vodafone Idea,644,4,1,3,2,0,1
4020,45,Female,Delhi,Jio,1727,1,5,1,4,1,1
4021,64,Female,Chennai,Vodafone Idea,1996,2,3,3,10,0,1
4022,33,Female,Kolkata,Vodafone Idea,522,3,2,1,3,1,1
4023,21,Female,Mumbai,Jio,971,5,5,1,7,0,1
4024,33,Male,Mumbai,Jio,1116,1,2,2,7,0,1
4025,23,Male,Kolkata,BSNL,1657,1,2,4,9,0,1
4026,45,Female,Hyderabad,Airtel,1889,4,3,3,5,1,1
4027,25,Female,Bangalore,Airtel,427,2,5,5,0,0,1
4028,47,Female,Delhi,Jio,1171,5,5,2,7,0,1
4029,57,Female,Kolkata,Airtel,901,5,3,5,6,1,0
4030,56,Female,Delhi,Vodafone Idea,1171,3,4,4,10,0,1
4031,21,Male,Chennai,Vodafone Idea,314,5,3,5,5,0,1
4032,37,Male,Hyderabad,Jio,269,1,2,4,5,0,1
4033,60,Male,Hyderabad,BSNL,473,1,2,2,7,1,1
4034,65,Male,Delhi,Airtel,1587,2,5,2,3,0,1
4035,60,Male,Hyderabad,Vodafone Idea,545,2,5,3,7,1,1
4036,65,Female,Kolkata,Airtel,1407,2,2,4,4,1,1
4037,29,Female,Delhi,BSNL,160,3,3,4,8,0,1
4038,25,Male,Mumbai,Airtel,529,3,5,3,5,1,0
4039,18,Male,Chennai,Vodafone Idea,1181,2,4,4,2,0,1
4040,63,Male,Mumbai,Jio,1129,4,4,3,5,0,1
4041,26,Male,Bangalore,Jio,799,4,4,4,1,1,0
4042,62,Female,Bangalore,Airtel,1640,4,4,4,2,1,1
4043,18,Male,Kolkata,Airtel,989,2,1,1,2,1,1
4044,28,Female,Hyderabad,Jio,1838,3,3,2,5,1,1
4045,49,Female,Kolkata,Jio,1198,5,2,2,8,1,1
4046,40,Female,Delhi,Vodafone Idea,333,1,5,2,4,0,1
4047,51,Female,Kolkata,Airtel,1687,3,1,4,6,0,1
4048,51,Female,Hyderabad,Airtel,267,1,2,2,7,0,1
4049,64,Female,Hyderabad,Vodafone Idea,1283,5,2,5,9,1,1
4050,34,Female,Kolkata,Jio,603,5,4,5,10,1,0
4051,28,Male,Kolkata,BSNL,1348,3,2,4,0,0,1
4052,41,Male,Delhi,Vodafone Idea,1106,1,3,3,1,0,1
4053,26,Female,Chennai,Jio,1808,1,4,1,10,1,1
4054,65,Male,Kolkata,Airtel,1203,1,2,3,7,0,1
4055,35,Female,Chennai,Jio,263,4,4,5,5,0,1
4056,64,Male,Hyderabad,Airtel,663,4,3,2,2,1,1
4057,25,Male,Hyderabad,BSNL,1976,5,1,1,2,0,1
4058,19,Male,Delhi,BSNL,789,2,1,5,7,1,1
4059,39,Male,Bangalore,Airtel,1280,1,2,3,9,1,1
4060,45,Female,Kolkata,Jio,123,1,2,1,10,0,1
4061,35,Male,Bangalore,BSNL,1917,3,5,1,2,1,1
4062,51,Male,Chennai,Airtel,1781,5,5,1,9,1,1
4063,22,Female,Kolkata,Airtel,146,1,1,1,4,1,1
4064,34,Female,Hyderabad,Jio,1611,1,5,2,9,1,1
4065,63,Female,Chennai,BSNL,1728,4,1,4,10,0,1
4066,54,Male,Bangalore,Airtel,1364,1,1,4,6,0,1
4067,58,Female,Chennai,Jio,1444,3,4,1,5,0,1
4068,22,Male,Delhi,Jio,1977,5,3,4,2,0,1
4069,49,Male,Mumbai,Airtel,1874,5,4,5,3,0,1
4070,47,Female,Kolkata,Jio,1827,1,4,1,9,1,1
4071,50,Male,Bangalore,Jio,1574,1,1,5,6,1,1
4072,41,Male,Kolkata,Airtel,1273,1,3,3,7,1,1
4073,21,Female,Hyderabad,BSNL,1390,3,3,1,4,1,1
4074,49,Male,Delhi,BSNL,1832,2,2,4,10,0,1
4075,54,Male,Mumbai,BSNL,441,1,4,3,9,0,1
4076,28,Male,Delhi,Jio,1806,2,5,5,9,1,1
4077,41,Female,Chennai,Airtel,315,5,4,3,9,1,0
4078,28,Female,Hyderabad,Airtel,1011,5,2,5,0,0,1
4079,34,Male,Bangalore,Airtel,1058,4,3,4,2,0,1
4080,24,Female,Chennai,Airtel,1281,4,3,4,0,1,0
4081,54,Male,Mumbai,Airtel,196,1,3,5,3,0,1
4082,61,Male,Bangalore,BSNL,858,4,1,4,10,1,1
4083,64,Male,Bangalore,BSNL,746,5,3,2,8,0,1
4084,25,Male,Hyderabad,Airtel,402,1,2,5,5,0,1
4085,32,Female,Kolkata,Jio,1247,1,2,2,4,1,1
4086,65,Male,Kolkata,Jio,1864,5,1,2,0,0,1
4087,50,Male,Delhi,Airtel,970,5,4,1,7,0,1
4088,18,Female,Kolkata,Airtel,1993,1,5,4,0,1,1
4089,20,Male,Chennai,Airtel,966,2,4,1,0,0,1
4090,18,Female,Delhi,BSNL,1298,3,5,3,8,0,1
4091,33,Male,Delhi,Jio,525,2,2,3,4,0,1
4092,20,Male,Kolkata,Vodafone Idea,552,1,1,2,1,1,1
4093,48,Male,Kolkata,BSNL,1785,2,4,3,5,0,1
4094,41,Male,Chennai,Jio,1716,3,4,4,9,1,1
4095,42,Male,Delhi,Jio,865,5,3,3,1,1,0
4096,27,Female,Bangalore,Jio,283,3,3,3,2,0,1
4097,29,Male,Hyderabad,Airtel,1386,3,5,4,4,0,1
4098,20,Male,Chennai,Vodafone Idea,1797,5,2,5,2,1,1
4099,53,Male,Chennai,Jio,1445,3,5,5,6,1,0
4100,63,Female,Kolkata,BSNL,741,2,2,2,9,0,1
4101,65,Male,Chennai,BSNL,1624,1,3,3,5,1,1
4102,59,Female,Hyderabad,Vodafone Idea,1133,2,2,1,7,1,1
4103,44,Male,Chennai,Jio,1202,3,5,3,5,0,1
4104,32,Female,Delhi,Airtel,1637,2,4,2,3,0,1
4105,38,Female,Bangalore,Jio,142,1,5,4,8,0,1
4106,33,Male,Chennai,BSNL,1645,4,1,1,5,0,1
4107,44,Female,Mumbai,Vodafone Idea,1578,1,3,2,1,1,1
4108,64,Female,Chennai,Airtel,1051,4,3,4,3,1,0
4109,38,Male,Chennai,Jio,1633,5,2,1,10,1,1
4110,35,Female,Kolkata,Vodafone Idea,124,1,5,4,9,1,1
4111,22,Male,Delhi,Jio,1674,4,2,5,7,0,1
4112,54,Male,Kolkata,Airtel,1812,5,3,4,6,1,1
4113,41,Male,Chennai,Airtel,1469,1,2,3,3,1,1
4114,25,Male,Chennai,Vodafone Idea,752,2,5,4,5,0,1
4115,50,Male,Hyderabad,Airtel,499,5,4,4,2,0,1
4116,61,Male,Delhi,BSNL,359,4,5,1,9,0,1
4117,21,Female,Bangalore,Jio,1478,1,2,4,4,0,1
4118,29,Female,Delhi,Vodafone Idea,908,1,3,1,6,0,1
4119,32,Female,Chennai,Airtel,140,3,4,5,1,1,0
4120,51,Female,Hyderabad,Vodafone Idea,1628,4,2,1,4,1,1
4121,20,Male,Delhi,Jio,1624,1,2,2,2,0,1
4122,43,Male,Bangalore,Jio,348,1,5,5,6,1,1
4123,22,Male,Hyderabad,Vodafone Idea,349,4,1,2,2,0,1
4124,47,Female,Kolkata,BSNL,1278,1,2,2,0,0,1
4125,36,Male,Mumbai,Jio,593,2,2,4,4,1,1
4126,37,Female,Mumbai,Airtel,1712,2,1,1,0,0,1
4127,38,Male,Delhi,Jio,1297,1,4,2,8,1,1
4128,23,Male,Bangalore,Vodafone Idea,263,5,2,5,5,1,1
4129,53,Female,Delhi,Vodafone Idea,121,3,3,1,2,0,1
4130,47,Male,Mumbai,BSNL,609,1,3,2,0,1,1
4131,18,Female,Hyderabad,Airtel,1856,2,2,2,6,0,1
4132,41,Male,Mumbai,Airtel,1190,3,2,4,3,1,1
4133,30,Male,Hyderabad,Jio,357,4,1,4,3,0,1
4134,36,Female,Kolkata,Vodafone Idea,1846,1,2,3,4,0,1
4135,54,Male,Kolkata,Jio,1274,2,2,3,6,1,1
4136,37,Male,Chennai,BSNL,1071,5,4,5,1,1,0
4137,65,Female,Chennai,Airtel,729,5,3,5,1,1,0
4138,57,Female,Kolkata,Airtel,375,1,1,5,8,0,1
4139,33,Female,Hyderabad,Jio,1423,3,2,3,9,1,1
4140,47,Female,Bangalore,BSNL,1873,1,2,1,7,0,1
4141,41,Male,Mumbai,Airtel,745,1,3,2,8,1,1
4142,55,Female,Hyderabad,Jio,815,2,4,2,7,0,1
4143,49,Female,Bangalore,Vodafone Idea,348,5,3,4,3,0,1
4144,30,Female,Bangalore,Jio,598,4,1,4,7,1,1
4145,64,Female,Kolkata,BSNL,1581,3,5,5,2,1,1
4146,52,Female,Delhi,Vodafone Idea,973,3,5,4,8,1,0
4147,33,Female,Delhi,Vodafone Idea,186,2,3,1,2,0,1
4148,27,Female,Chennai,Vodafone Idea,1275,4,2,3,10,1,1
4149,18,Male,Chennai,BSNL,220,1,4,5,6,0,1
4150,44,Male,Delhi,Vodafone Idea,1513,5,2,1,5,0,1
4151,19,Male,Mumbai,Jio,1187,2,1,4,9,1,1
4152,32,Male,Bangalore,Jio,771,4,2,5,3,1,1
4153,52,Female,Hyderabad,Airtel,1792,4,2,1,10,0,1
4154,40,Male,Hyderabad,Vodafone Idea,1195,5,3,1,3,0,1
4155,58,Female,Delhi,Airtel,1733,3,1,4,8,0,1
4156,62,Male,Kolkata,Jio,306,4,3,3,0,1,0
4157,18,Female,Bangalore,Airtel,1852,4,1,1,4,0,1
4158,39,Female,Hyderabad,Jio,1128,3,4,1,1,1,1
4159,18,Female,Delhi,BSNL,1568,4,1,4,9,1,1
4160,60,Male,Chennai,Airtel,351,2,2,3,1,1,1
4161,42,Female,Hyderabad,BSNL,187,5,2,1,7,0,1
4162,65,Female,Hyderabad,Airtel,680,1,2,4,1,1,1
4163,64,Male,Chennai,Vodafone Idea,771,2,3,1,6,1,1
4164,37,Male,Kolkata,Jio,224,5,1,4,0,0,1
4165,24,Male,Kolkata,BSNL,1900,1,1,5,3,1,1
4166,31,Female,Delhi,Jio,377,1,4,2,3,0,1
4167,51,Female,Mumbai,BSNL,713,4,1,5,10,1,1
4168,33,Female,Hyderabad,Vodafone Idea,534,3,3,3,3,1,0
4169,44,Male,Chennai,Airtel,1563,5,3,4,0,1,1
4170,49,Male,Hyderabad,Jio,1044,1,3,5,8,1,1
4171,21,Female,Hyderabad,Airtel,523,4,5,3,5,0,1
4172,27,Female,Hyderabad,BSNL,920,1,4,5,4,0,1
4173,63,Female,Delhi,Airtel,242,5,1,2,4,1,1
4174,35,Female,Kolkata,BSNL,1955,3,5,1,1,0,1
4175,23,Female,Delhi,BSNL,802,2,3,2,8,0,1
4176,20,Female,Mumbai,Airtel,1527,2,1,3,10,1,1
4177,32,Female,Bangalore,BSNL,1728,2,3,5,4,0,1
4178,51,Female,Chennai,Jio,1711,1,2,3,3,0,1
4179,44,Female,Chennai,Jio,1187,3,2,4,6,1,1
4180,62,Female,Bangalore,Jio,1116,3,3,2,10,1,1
4181,41,Female,Bangalore,Vodafone Idea,521,1,3,4,6,1,1
4182,47,Female,Bangalore,Airtel,876,1,4,3,0,0,1
4183,65,Male,Mumbai,Vodafone Idea,1651,2,3,3,10,0,1
4184,23,Male,Hyderabad,Vodafone Idea,923,1,1,1,2,1,1
4185,55,Female,Delhi,Vodafone Idea,386,3,1,3,10,0,1
4186,24,Male,Chennai,Jio,1973,2,5,3,0,0,1
